lat,lon,station_id,rental_uris,parking_hoop,parking_type,contact_phone,is_charging_station,vehicle_type_capacity
35.300354,139.593716,3234,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3234?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3234?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3234?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 15, 'num_bikes_limit': 15, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 15}"
35.296538,139.565997,3236,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3236?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3236?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3236?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 7, 'num_bikes_parkable': 4, 'num_bikes_rentalable': 3}"
35.295767,139.580525,3237,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3237?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3237?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3237?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 11, 'num_bikes_limit': 16, 'num_bikes_parkable': 5, 'num_bikes_rentalable': 10}"
35.874512,139.645436,3240,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3240?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3240?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3240?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 3, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 2}"
35.796548,139.59696,3243,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3243?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3243?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3243?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 8, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 6}"
34.700312,135.368706,3246,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3246?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3246?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3246?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 1, 'num_bikes_limit': 4, 'num_bikes_parkable': 3, 'num_bikes_rentalable': 1}"
34.708225,135.362583,3247,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3247?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3247?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3247?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
34.73701,135.354957,3248,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3248?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3248?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3248?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 4, 'num_bikes_parkable': 4, 'num_bikes_rentalable': 0}"
34.746337,135.358296,3249,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3249?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3249?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3249?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 6, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 4}"
34.719431,135.371679,3250,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3250?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3250?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3250?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
34.721248,135.3634,3251,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3251?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3251?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3251?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 1}"
34.729787,135.353244,3252,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3252?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3252?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3252?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
34.739773,135.346742,3253,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3253?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3253?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3253?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
35.611503,140.114099,3255,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3255?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3255?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3255?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 18, 'num_bikes_parkable': 13, 'num_bikes_rentalable': 4}"
35.657094,139.596248,3257,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3257?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3257?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3257?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 6, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 5}"
35.655969,139.617673,3258,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3258?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3258?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3258?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
35.6238497,139.6134159,3259,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3259?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3259?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3259?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 8, 'num_bikes_limit': 8, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 8}"
35.623511,139.638706,3260,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3260?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3260?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3260?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 3}"
35.627071,139.643601,3261,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3261?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3261?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3261?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 5, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 4}"
35.6374446,139.6438838,3262,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3262?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3262?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3262?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.644157,139.668493,3263,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3263?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3263?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3263?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 14, 'num_bikes_parkable': 14, 'num_bikes_rentalable': 0}"
35.6066021,139.6568548,3264,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3264?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3264?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3264?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.6101698,139.6538977,3265,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3265?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3265?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3265?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 6, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 5}"
35.775351,139.811336,3267,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3267?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3267?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3267?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 9, 'num_bikes_limit': 9, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 9}"
35.75142,139.879661,3268,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3268?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3268?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3268?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 5}"
35.77729,139.815832,3269,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3269?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3269?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3269?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 10, 'num_bikes_limit': 10, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 10}"
35.782809,139.815564,3270,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3270?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3270?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3270?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 6, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 6}"
35.779704,139.814161,3271,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3271?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3271?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3271?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 5, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.861518,139.686145,3272,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3272?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3272?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3272?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 6, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 4}"
35.889878,139.676916,3273,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3273?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3273?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3273?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 6, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 5}"
26.192718,127.670212,3275,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3275?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3275?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3275?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 2, 'num_bikes_limit': 2, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 2}"
36.299902,137.901299,3276,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3276?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3276?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3276?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 15, 'num_bikes_parkable': 15, 'num_bikes_rentalable': 0}"
36.273894,137.920519,3277,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3277?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3277?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3277?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 25, 'num_bikes_parkable': 25, 'num_bikes_rentalable': 0}"
34.662354,135.618279,3279,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3279?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3279?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3279?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 9, 'num_bikes_limit': 10, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 9}"
35.612647,140.142468,3280,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3280?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3280?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3280?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 6, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 6}"
35.545187,139.660681,3281,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3281?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3281?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3281?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 5}"
34.4746,134.3186,3283,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3283?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3283?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3283?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 4, 'num_bikes_parkable': 4, 'num_bikes_rentalable': 0}"
35.940978,139.613809,3289,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3289?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3289?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3289?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
35.645946,139.56214,3290,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3290?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3290?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3290?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
34.959431,137.167161,3297,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3297?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3297?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3297?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 8, 'num_bikes_parkable': 8, 'num_bikes_rentalable': 0}"
36.239377,137.967356,3303,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3303?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3303?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3303?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 10, 'num_bikes_parkable': 7, 'num_bikes_rentalable': 3}"
36.233611,137.970495,3304,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3304?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3304?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3304?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 7, 'num_bikes_limit': 7, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 7}"
36.233668,137.970123,3305,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3305?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3305?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3305?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
36.231243,137.963571,3306,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3306?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3306?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3306?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 7, 'num_bikes_limit': 22, 'num_bikes_parkable': 15, 'num_bikes_rentalable': 7}"
36.237359,137.961268,3307,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3307?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3307?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3307?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 10, 'num_bikes_parkable': 10, 'num_bikes_rentalable': 0}"
36.231872,137.968296,3309,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3309?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3309?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3309?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 8, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 6}"
36.2304934,137.9817732,3310,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3310?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3310?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3310?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 10, 'num_bikes_limit': 18, 'num_bikes_parkable': 8, 'num_bikes_rentalable': 9}"
35.950601,139.651871,3311,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3311?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3311?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3311?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 20, 'num_bikes_parkable': 14, 'num_bikes_rentalable': 6}"
35.7522109,139.7570583,3316,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3316?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3316?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3316?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 8, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 6}"
35.745724,139.760747,3317,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3317?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3317?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3317?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.726499,139.777029,3318,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3318?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3318?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3318?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 6, 'num_bikes_parkable': 3, 'num_bikes_rentalable': 3}"
35.7298008,139.782203,3319,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3319?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3319?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3319?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.733209,139.776412,3320,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3320?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3320?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3320?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 6, 'num_bikes_limit': 6, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 4}"
35.733254,139.784383,3321,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3321?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3321?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3321?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 2, 'num_bikes_limit': 12, 'num_bikes_parkable': 10, 'num_bikes_rentalable': 1}"
35.736412,139.784103,3322,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3322?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3322?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3322?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 14, 'num_bikes_parkable': 10, 'num_bikes_rentalable': 4}"
35.734836,139.780645,3323,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3323?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3323?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3323?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 2, 'num_bikes_limit': 4, 'num_bikes_parkable': 2, 'num_bikes_rentalable': 2}"
35.729601,139.77125,3324,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3324?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3324?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3324?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 20, 'num_bikes_parkable': 20, 'num_bikes_rentalable': 0}"
35.739634,139.78338,3325,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3325?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3325?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3325?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 5, 'num_bikes_limit': 5, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 5}"
35.742563,139.781534,3326,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3326?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3326?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3326?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 7, 'num_bikes_limit': 12, 'num_bikes_parkable': 5, 'num_bikes_rentalable': 6}"
35.749753,139.790346,3327,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3327?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3327?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3327?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 3, 'num_bikes_limit': 4, 'num_bikes_parkable': 1, 'num_bikes_rentalable': 3}"
35.743367,139.784876,3328,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3328?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3328?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3328?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 4, 'num_bikes_limit': 4, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 2}"
35.7383628,139.794364,3329,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3329?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3329?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3329?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 1, 'num_bikes_limit': 6, 'num_bikes_parkable': 5, 'num_bikes_rentalable': 0}"
35.737094,139.795589,3330,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3330?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3330?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3330?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 0, 'num_bikes_limit': 4, 'num_bikes_parkable': 4, 'num_bikes_rentalable': 0}"
35.732544,139.799467,3331,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3331?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3331?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3331?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 7, 'num_bikes_limit': 17, 'num_bikes_parkable': 10, 'num_bikes_rentalable': 6}"
35.733747,139.808276,3332,"{'ios': 'https://www.hellocycling.jp/app/port/detail/3332?referrer=odpt', 'web': 'https://www.hellocycling.jp/app/port/detail/3332?referrer=odpt', 'android': 'https://www.hellocycling.jp/app/port/detail/3332?referrer=odpt'}",FALSE,street_parking,8.10504E+12,FALSE,"{'num_bikes_now': 8, 'num_bikes_limit': 8, 'num_bikes_parkable': 0, 'num_bikes_rentalable': 7}"
